01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala ,09. Símbolo,10. Valor,Região de Saúde
2022.0,,Murça,Município,Total,Total,, pessoas,,5223.0,Região de Saúde Norte
2022.0,,Murtosa,Município,Total,Total,, pessoas,,10723.0,Região de Saúde do Centro
2022.0,,Nazaré,Município,Total,Total,, pessoas,,15352.0,Região de Saúde LVT
2022.0,,Nelas,Município,Total,Total,, pessoas,,13155.0,Região de Saúde do Centro
2022.0,,Nisa,Município,Total,Total,, pessoas,,5724.0,Região de Saúde do Alentejo
2022.0,,Nordeste,Município,Total,Total,, pessoas,,4438.0,Região Autónoma dos Açores
2022.0,,Óbidos,Município,Total,Total,, pessoas,,12827.0,Região de Saúde LVT
2022.0,,Odemira,Município,Total,Total,, pessoas,,31933.0,Região de Saúde do Alentejo
2022.0,,Odivelas,Município,Total,Total,, pessoas,,151142.0,Região de Saúde LVT
2022.0,,Oeiras,Município,Total,Total,, pessoas,,173850.0,Região de Saúde LVT
2022.0,,Oleiros,Município,Total,Total,, pessoas,,4877.0,Região de Saúde do Centro
2022.0,,Olhão,Município,Total,Total,, pessoas,,44819.0,Região de Saúde do Algarve
2022.0,,Oliveira de Azeméis,Município,Total,Total,, pessoas,,66869.0,Região de Saúde do Centro
2022.0,,Oliveira de Frades,Município,Total,Total,, pessoas,,9623.0,Região de Saúde do Centro
2022.0,,Oliveira do Bairro,Município,Total,Total,, pessoas,,24249.0,Região de Saúde do Centro
2022.0,,Oliveira do Hospital,Município,Total,Total,, pessoas,,19312.0,Região de Saúde do Centro
2022.0,,Ourém,Município,Total,Total,, pessoas,,45695.0,Região de Saúde LVT
2022.0,,Ourique,Município,Total,Total,, pessoas,,4819.0,Região de Saúde do Alentejo
2022.0,,Ovar,Município,Total,Total,, pessoas,,55887.0,Região de Saúde do Centro
2022.0,,Paços de Ferreira,Município,Total,Total,, pessoas,,55882.0,Região de Saúde Norte
2022.0,,Palmela,Município,Total,Total,, pessoas,,71653.0,Região de Saúde LVT
2022.0,,Pampilhosa da Serra,Município,Total,Total,, pessoas,,4074.0,Região de Saúde do Centro
2022.0,,Paredes,Município,Total,Total,, pessoas,,85385.0,Região de Saúde Norte
2022.0,,Paredes de Coura,Município,Total,Total,, pessoas,,8676.0,Região de Saúde Norte
2022.0,,Pedrógão Grande,Município,Total,Total,, pessoas,,3525.0,Região de Saúde LVT
2022.0,,Penacova,Município,Total,Total,, pessoas,,12888.0,Região de Saúde do Centro
2022.0,,Penafiel,Município,Total,Total,, pessoas,,69999.0,Região de Saúde Norte
2022.0,,Penalva do Castelo,Município,Total,Total,, pessoas,,7280.0,Região de Saúde do Centro
2022.0,,Penamacor,Município,Total,Total,, pessoas,,4748.0,Região de Saúde do Centro
2022.0,,Penedono,Município,Total,Total,, pessoas,,2791.0,Região de Saúde do Centro
2022.0,,Penela,Município,Total,Total,, pessoas,,5535.0,Região de Saúde do Centro
2022.0,,Peniche,Município,Total,Total,, pessoas,,27145.0,Região de Saúde LVT
2022.0,,Peso da Régua,Município,Total,Total,, pessoas,,14427.0,Região de Saúde Norte
2022.0,,Pinhel,Município,Total,Total,, pessoas,,7897.0,Região de Saúde do Centro
2022.0,,Pombal,Município,Total,Total,, pessoas,,51353.0,Região de Saúde LVT
2022.0,,Ponta Delgada,Município,Total,Total,, pessoas,,68380.0,Região Autónoma dos Açores
2022.0,,Ponta do Sol,Município,Total,Total,, pessoas,,8538.0,Região Autónoma da Madeira
2022.0,,Ponte da Barca,Município,Total,Total,, pessoas,,11105.0,Região de Saúde Norte
2022.0,,Ponte de Lima,Município,Total,Total,, pessoas,,41066.0,Região de Saúde Norte
2022.0,,Ponte de Sor,Município,Total,Total,, pessoas,,15216.0,Região de Saúde do Alentejo
2022.0,,Portalegre,Município,Total,Total,, pessoas,,22052.0,Região de Saúde do Alentejo
2022.0,,Portel,Município,Total,Total,, pessoas,,5736.0,Região de Saúde do Alentejo
2022.0,,Portimão,Município,Total,Total,, pessoas,,62175.0,Região de Saúde do Algarve
2022.0,,Porto,Município,Total,Total,, pessoas,,243016.0,Região de Saúde Norte
2022.0,,Porto de Mós,Município,Total,Total,, pessoas,,23666.0,Região de Saúde LVT
2022.0,,Porto Moniz,Município,Total,Total,, pessoas,,2500.0,Região Autónoma da Madeira
2022.0,,Porto Santo,Município,Total,Total,, pessoas,,5360.0,Região Autónoma da Madeira
2022.0,,Póvoa de Lanhoso,Município,Total,Total,, pessoas,,22311.0,Região de Saúde Norte
2022.0,,Póvoa de Varzim,Município,Total,Total,, pessoas,,66259.0,Região de Saúde Norte
2022.0,,Povoação,Município,Total,Total,, pessoas,,5882.0,Região Autónoma dos Açores
2022.0,,Proença-a-Nova,Município,Total,Total,, pessoas,,7103.0,Região de Saúde do Centro
2022.0,,Redondo,Município,Total,Total,, pessoas,,6273.0,Região de Saúde do Alentejo
2022.0,,Reguengos de Monsaraz,Município,Total,Total,, pessoas,,9835.0,Região de Saúde do Alentejo
2022.0,,Resende,Município,Total,Total,, pessoas,,9860.0,Região de Saúde do Centro
2022.0,,Ribeira Brava,Município,Total,Total,, pessoas,,12864.0,Região Autónoma da Madeira
2022.0,,Ribeira de Pena,Município,Total,Total,, pessoas,,5836.0,Região de Saúde Norte
2022.0,,Ribeira Grande,Município,Total,Total,, pessoas,,32041.0,Região Autónoma dos Açores
2022.0,,Rio Maior,Município,Total,Total,, pessoas,,21953.0,Região de Saúde LVT
2022.0,,Sabrosa,Município,Total,Total,, pessoas,,5598.0,Região de Saúde Norte
2022.0,,Sabugal,Município,Total,Total,, pessoas,,11209.0,Região de Saúde do Centro
2022.0,,Salvaterra de Magos,Município,Total,Total,, pessoas,,22863.0,Região de Saúde LVT
2022.0,,Santa Comba Dão,Município,Total,Total,, pessoas,,10804.0,Região de Saúde do Centro
2022.0,,Santa Cruz,Município,Total,Total,, pessoas,,43535.0,Região Autónoma da Madeira
2022.0,,Santa Cruz da Graciosa,Município,Total,Total,, pessoas,,4112.0,Região Autónoma dos Açores
2022.0,,Santa Cruz das Flores,Município,Total,Total,, pessoas,,2069.0,Região Autónoma dos Açores
2022.0,,Santa Maria da Feira,Município,Total,Total,, pessoas,,138553.0,Região de Saúde do Centro
2022.0,,Santa Marta de Penaguião,Município,Total,Total,, pessoas,,5993.0,Região de Saúde Norte
2022.0,,Santana,Município,Total,Total,, pessoas,,6457.0,Região Autónoma da Madeira
2022.0,,Santarém,Município,Total,Total,, pessoas,,60335.0,Região de Saúde LVT
2022.0,,Santiago do Cacém,Município,Total,Total,, pessoas,,28126.0,Região de Saúde LVT
2022.0,,Santo Tirso,Município,Total,Total,, pessoas,,67705.0,Região de Saúde Norte
2022.0,,São Brás de Alportel,Município,Total,Total,, pessoas,,11497.0,Região de Saúde do Algarve
2022.0,,São João da Madeira,Município,Total,Total,, pessoas,,23348.0,Região de Saúde do Centro
2022.0,,São João da Pesqueira,Município,Total,Total,, pessoas,,6776.0,Região de Saúde do Centro
2022.0,,São Pedro do Sul,Município,Total,Total,, pessoas,,15066.0,Região de Saúde do Centro
2022.0,,São Roque do Pico,Município,Total,Total,, pessoas,,3358.0,Região Autónoma dos Açores
2022.0,,São Vicente,Município,Total,Total,, pessoas,,4867.0,Região Autónoma da Madeira
2022.0,,Sardoal,Município,Total,Total,, pessoas,,3571.0,Região de Saúde LVT
2022.0,,Sátão,Município,Total,Total,, pessoas,,11036.0,Região de Saúde do Centro
2022.0,,Seia,Município,Total,Total,, pessoas,,21440.0,Região de Saúde do Centro
2022.0,,Seixal,Município,Total,Total,, pessoas,,170203.0,Região de Saúde LVT
2022.0,,Sernancelhe,Município,Total,Total,, pessoas,,5738.0,Região de Saúde do Centro
2022.0,,Serpa,Município,Total,Total,, pessoas,,13745.0,Região de Saúde do Alentejo
2022.0,,Sertã,Município,Total,Total,, pessoas,,14866.0,Região de Saúde do Centro
2022.0,,Sesimbra,Município,Total,Total,, pessoas,,54612.0,Região de Saúde LVT
2022.0,,Setúbal,Município,Total,Total,, pessoas,,123262.0,Região de Saúde LVT
2022.0,,Sever do Vouga,Município,Total,Total,, pessoas,,10915.0,Região de Saúde do Centro
2022.0,,Silves,Município,Total,Total,, pessoas,,38954.0,Região de Saúde do Algarve
2022.0,,Sines,Município,Total,Total,, pessoas,,14645.0,Região de Saúde LVT
2022.0,,Sintra,Município,Total,Total,, pessoas,,390666.0,Região de Saúde LVT
2022.0,,Sobral de Monte Agraço,Município,Total,Total,, pessoas,,11468.0,Região de Saúde LVT
2022.0,,Soure,Município,Total,Total,, pessoas,,17148.0,Região de Saúde do Centro
2022.0,,Sousel,Município,Total,Total,, pessoas,,4394.0,Região de Saúde do Alentejo
2022.0,,Tábua,Município,Total,Total,, pessoas,,11410.0,Região de Saúde do Centro
2022.0,,Tabuaço,Município,Total,Total,, pessoas,,5043.0,Região de Saúde do Centro
2022.0,,Tarouca,Município,Total,Total,, pessoas,,7478.0,Região de Saúde do Centro
2022.0,,Tavira,Município,Total,Total,, pessoas,,27673.0,Região de Saúde do Algarve
2022.0,,Terras de Bouro,Município,Total,Total,, pessoas,,6366.0,Região de Saúde Norte
2022.0,,Tomar,Município,Total,Total,, pessoas,,36457.0,Região de Saúde LVT
2022.0,,Tondela,Município,Total,Total,, pessoas,,25652.0,Região de Saúde do Centro
2022.0,,Torre de Moncorvo,Município,Total,Total,, pessoas,,6743.0,Região de Saúde Norte
2022.0,,Torres Novas,Município,Total,Total,, pessoas,,34400.0,Região de Saúde LVT
2022.0,,Torres Vedras,Município,Total,Total,, pessoas,,86102.0,Região de Saúde LVT
2022.0,,Trancoso,Município,Total,Total,, pessoas,,8289.0,Região de Saúde do Centro
2022.0,,Trofa,Município,Total,Total,, pessoas,,39580.0,Região de Saúde Norte
2022.0,,Vagos,Município,Total,Total,, pessoas,,23728.0,Região de Saúde do Centro
2022.0,,Vale de Cambra,Município,Total,Total,, pessoas,,21244.0,Região de Saúde do Centro
2022.0,,Valença,Município,Total,Total,, pessoas,,13932.0,Região de Saúde Norte
2022.0,,Valongo,Município,Total,Total,, pessoas,,98410.0,Região de Saúde Norte
2022.0,,Valpaços,Município,Total,Total,, pessoas,,14557.0,Região de Saúde Norte
2022.0,,Velas,Município,Total,Total,, pessoas,,4951.0,Região Autónoma dos Açores
2022.0,,Vendas Novas,Município,Total,Total,, pessoas,,11451.0,Região de Saúde do Alentejo
2022.0,,Viana do Alentejo,Município,Total,Total,, pessoas,,5499.0,Região de Saúde do Alentejo
2022.0,,Viana do Castelo,Município,Total,Total,, pessoas,,86255.0,Região de Saúde Norte
2022.0,,Vidigueira,Município,Total,Total,, pessoas,,5241.0,Região de Saúde do Alentejo
2022.0,,Vieira do Minho,Município,Total,Total,, pessoas,,11980.0,Região de Saúde Norte
2022.0,,Vila da Praia da Vitória,Município,Total,Total,, pessoas,,19668.0,Região Autónoma dos Açores
2022.0,,Vila de Rei,Município,Total,Total,, pessoas,,3404.0,Região de Saúde do Centro
2022.0,,Vila do Bispo,Município,Total,Total,, pessoas,,5877.0,Região de Saúde do Algarve
2022.0,,Vila do Conde,Município,Total,Total,, pessoas,,83532.0,Região de Saúde Norte
2022.0,,Vila do Porto,Município,Total,Total,, pessoas,,5509.0,Região Autónoma dos Açores
2022.0,,Vila Flor,Município,Total,Total,, pessoas,,6028.0,Região de Saúde Norte
2022.0,,Vila Franca de Xira,Município,Total,Total,, pessoas,,138464.0,Região de Saúde LVT
2022.0,,Vila Franca do Campo,Município,Total,Total,, pessoas,,10388.0,Região Autónoma dos Açores
2022.0,,Vila Nova da Barquinha,Município,Total,Total,, pessoas,,7501.0,Região de Saúde LVT
2022.0,,Vila Nova de Cerveira,Município,Total,Total,, pessoas,,9191.0,Região de Saúde Norte
2022.0,,Vila Nova de Famalicão,Município,Total,Total,, pessoas,,135068.0,Região de Saúde Norte
2022.0,,Vila Nova de Foz Côa,Município,Total,Total,, pessoas,,6318.0,Região de Saúde do Centro
2022.0,,Vila Nova de Gaia,Município,Total,Total,, pessoas,,308541.0,Região de Saúde Norte
2022.0,,Vila Nova de Paiva,Município,Total,Total,, pessoas,,4690.0,Região de Saúde do Centro
2022.0,,Vila Nova de Poiares,Município,Total,Total,, pessoas,,7055.0,Região de Saúde do Centro
2022.0,,Vila Pouca de Aguiar,Município,Total,Total,, pessoas,,11753.0,Região de Saúde Norte
2022.0,,Vila Real,Município,Total,Total,, pessoas,,49662.0,Região de Saúde Norte
2022.0,,Vila Real de Santo António,Município,Total,Total,, pessoas,,19155.0,Região de Saúde do Algarve
2022.0,,Vila Velha de Ródão,Município,Total,Total,, pessoas,,3467.0,Região de Saúde do Centro
2022.0,,Vila Verde,Município,Total,Total,, pessoas,,47521.0,Região de Saúde Norte
2022.0,,Vila Viçosa,Município,Total,Total,, pessoas,,7322.0,Região de Saúde do Alentejo
2022.0,,Vimioso,Município,Total,Total,, pessoas,,4147.0,Região de Saúde Norte
2022.0,,Vinhais,Município,Total,Total,, pessoas,,7513.0,Região de Saúde Norte
2022.0,,Viseu,Município,Total,Total,, pessoas,,100366.0,Região de Saúde do Centro
2022.0,,Vizela,Município,Total,Total,, pessoas,,24297.0,Região de Saúde Norte
2022.0,,Vouzela,Município,Total,Total,, pessoas,,9652.0,Região de Saúde do Centro
2023.0,,Abrantes,Município,Total,Total,, pessoas,,33811.0,Região de Saúde LVT
2023.0,,Águeda,Município,Total,Total,, pessoas,,47220.0,Região de Saúde do Centro
2023.0,,Aguiar da Beira,Município,Total,Total,, pessoas,,5302.0,Região de Saúde do Centro
2023.0,,Alandroal,Município,Total,Total,, pessoas,,4996.0,Região de Saúde do Alentejo
2023.0,,Albergaria-a-Velha,Município,Total,Total,, pessoas,,25779.0,Região de Saúde do Centro
2023.0,,Albufeira,Município,Total,Total,, pessoas,,47524.0,Região de Saúde do Algarve
2023.0,,Alcácer do Sal,Município,Total,Total,, pessoas,,11082.0,Região de Saúde LVT
2023.0,,Alcanena,Município,Total,Total,, pessoas,,12750.0,Região de Saúde LVT
2023.0,,Alcobaça,Município,Total,Total,, pessoas,,57358.0,Região de Saúde LVT
2023.0,,Alcochete,Município,Total,Total,, pessoas,,20101.0,Região de Saúde LVT
2023.0,,Alcoutim,Município,Total,Total,, pessoas,,2413.0,Região de Saúde do Algarve
2023.0,,Alenquer,Município,Total,Total,, pessoas,,48319.0,Região de Saúde LVT
2023.0,,Alfândega da Fé,Município,Total,Total,, pessoas,,4222.0,Região de Saúde Norte
2023.0,,Alijó,Município,Total,Total,, pessoas,,10324.0,Região de Saúde Norte
2023.0,,Aljezur,Município,Total,Total,, pessoas,,6362.0,Região de Saúde do Algarve
2023.0,,Aljustrel,Município,Total,Total,, pessoas,,8922.0,Região de Saúde do Alentejo
2023.0,,Almada,Município,Total,Total,, pessoas,,181232.0,Região de Saúde LVT
2023.0,,Almeida,Município,Total,Total,, pessoas,,5676.0,Região de Saúde do Centro
2023.0,,Almeirim,Município,Total,Total,, pessoas,,22820.0,Região de Saúde LVT
2023.0,,Almodôvar,Município,Total,Total,, pessoas,,6694.0,Região de Saúde do Alentejo
2023.0,,Alpiarça,Município,Total,Total,, pessoas,,7331.0,Região de Saúde LVT
2023.0,,Alter do Chão,Município,Total,Total,, pessoas,,3180.0,Região de Saúde do Alentejo
2023.0,,Alvaiázere,Município,Total,Total,, pessoas,,6355.0,Região de Saúde LVT
2023.0,,Alvito,Município,Total,Total,, pessoas,,2279.0,Região de Saúde do Alentejo
2023.0,,Amadora,Município,Total,Total,, pessoas,,178253.0,Região de Saúde LVT
2023.0,,Amarante,Município,Total,Total,, pessoas,,52235.0,Região de Saúde Norte
2023.0,,Amares,Município,Total,Total,, pessoas,,19578.0,Região de Saúde Norte
2023.0,,Anadia,Município,Total,Total,, pessoas,,28205.0,Região de Saúde do Centro
2023.0,,Angra do Heroísmo,Município,Total,Total,, pessoas,,33786.0,Região Autónoma dos Açores
2023.0,,Ansião,Município,Total,Total,, pessoas,,11865.0,Região de Saúde LVT
2023.0,,Arcos de Valdevez,Município,Total,Total,, pessoas,,20859.0,Região de Saúde Norte
2023.0,,Arganil,Município,Total,Total,, pessoas,,11313.0,Região de Saúde do Centro
2023.0,,Armamar,Município,Total,Total,, pessoas,,5650.0,Região de Saúde do Centro
2023.0,,Arouca,Município,Total,Total,, pessoas,,20916.0,Região de Saúde do Centro
2023.0,,Arraiolos,Município,Total,Total,, pessoas,,6778.0,Região de Saúde do Alentejo
2023.0,,Arronches,Município,Total,Total,, pessoas,,2768.0,Região de Saúde do Alentejo
2023.0,,Arruda dos Vinhos,Município,Total,Total,, pessoas,,15321.0,Região de Saúde LVT
2023.0,,Aveiro,Município,Total,Total,, pessoas,,86037.0,Região de Saúde do Centro
2023.0,,Avis,Município,Total,Total,, pessoas,,3802.0,Região de Saúde do Alentejo
2023.0,,Azambuja,Município,Total,Total,, pessoas,,22932.0,Região de Saúde LVT
2023.0,,Baião,Município,Total,Total,, pessoas,,17201.0,Região de Saúde Norte
2023.0,,Barcelos,Município,Total,Total,, pessoas,,117005.0,Região de Saúde Norte
2023.0,,Barrancos,Município,Total,Total,, pessoas,,1430.0,Região de Saúde do Alentejo
2023.0,,Barreiro,Município,Total,Total,, pessoas,,79966.0,Região de Saúde LVT
2023.0,,Batalha,Município,Total,Total,, pessoas,,16565.0,Região de Saúde LVT
2023.0,,Beja,Município,Total,Total,, pessoas,,33838.0,Região de Saúde do Alentejo
2023.0,,Belmonte,Município,Total,Total,, pessoas,,6216.0,Região de Saúde do Centro
2023.0,,Benavente,Município,Total,Total,, pessoas,,32323.0,Região de Saúde LVT
2023.0,,Bombarral,Município,Total,Total,, pessoas,,13990.0,Região de Saúde LVT
2023.0,,Borba,Município,Total,Total,, pessoas,,6398.0,Região de Saúde do Alentejo
2023.0,,Boticas,Município,Total,Total,, pessoas,,4885.0,Região de Saúde Norte
2023.0,,Braga,Município,Total,Total,, pessoas,,201583.0,Região de Saúde Norte
2023.0,,Bragança,Município,Total,Total,, pessoas,,35425.0,Região de Saúde Norte
2023.0,,Cabeceiras de Basto,Município,Total,Total,, pessoas,,15560.0,Região de Saúde Norte
2023.0,,Cadaval,Município,Total,Total,, pessoas,,14435.0,Região de Saúde LVT
2023.0,,Caldas da Rainha,Município,Total,Total,, pessoas,,54145.0,Região de Saúde LVT
2023.0,,Calheta [R.A.A.],Município,Total,Total,, pessoas,,3494.0,Região Autónoma dos Açores
2023.0,,Calheta [R.A.M.],Município,Total,Total,, pessoas,,11162.0,Região Autónoma da Madeira
2023.0,,Câmara de Lobos,Município,Total,Total,, pessoas,,32786.0,Região Autónoma da Madeira
2023.0,,Caminha,Município,Total,Total,, pessoas,,16442.0,Região de Saúde Norte
2023.0,,Campo Maior,Município,Total,Total,, pessoas,,7916.0,Região de Saúde do Alentejo
2023.0,,Cantanhede,Município,Total,Total,, pessoas,,34916.0,Região de Saúde do Centro
2023.0,,Carrazeda de Ansiães,Município,Total,Total,, pessoas,,5390.0,Região de Saúde Norte
2023.0,,Carregal do Sal,Município,Total,Total,, pessoas,,9177.0,Região de Saúde do Centro
2023.0,,Cartaxo,Município,Total,Total,, pessoas,,24359.0,Região de Saúde LVT
2023.0,,Cascais,Município,Total,Total,, pessoas,,219636.0,Região de Saúde LVT
2023.0,,Castanheira de Pêra,Município,Total,Total,, pessoas,,2710.0,Região de Saúde LVT
2023.0,,Castelo Branco,Município,Total,Total,, pessoas,,52913.0,Região de Saúde do Centro
2023.0,,Castelo de Paiva,Município,Total,Total,, pessoas,,15448.0,Região de Saúde do Centro
2023.0,,Castelo de Vide,Município,Total,Total,, pessoas,,3197.0,Região de Saúde do Alentejo
